ID;Name;LongName;Parent;Component;Path;Line;Column;EndLine;EndColumn;CC;CCL;CCO;CI;CLC;CLLC;LDC;LLDC;LCOM5;NL;NLE;WMC;CBO;CBOI;NII;NOI;RFC;AD;CD;CLOC;DLOC;PDA;PUA;TCD;TCLOC;DIT;NOA;NOC;NOD;NOP;LLOC;LOC;Natt;NG;NLA;NLG;NLM;NLPA;NLPM;NLS;NM;NOS;NPA;NPM;NS;TLLOC;TLOC;TNA;TNG;TNLA;TNLG;TNLM;TNLPA;TNLPM;TNLS;TNM;TNOS;TNPA;TNPM;TNS;WarningBlocker;WarningCritical;WarningInfo;WarningMajor;WarningMinor;Bad Practice Rules;Best Practice Rules;Clone Metric Rules;Code Style Rules;Cohesion Metric Rules;Complexity Metric Rules;Correctness Rules;Coupling Metric Rules;Design Rules;Documentation Metric Rules;Documentation Rules;Dodgy Code Rules;Error Prone Rules;Experimental Rules;Inheritance Metric Rules;Internationalization Rules;Multithreaded Correctness Rules;Multithreading Rules;Optimization Rules;Performance Rules;Runtime Rules;Security Code Guideline Rules;Security Rules;Size Metric Rules;Vulnerability Rules
L31201;TokenStreamToAutomaton;org.apache.lucene.analysis.TokenStreamToAutomaton;L128;L103;D:\Descargas\lucene-4.9.1\core\src\java\org\apache\lucene\analysis\TokenStreamToAutomaton.java;41;1;266;2;0;0;0;0;0;0;0;0;1;4;4;31;13;4;16;20;26;1;0.244565;45;32;5;0;0.233831;47;0;0;0;0;0;139;207;4;0;4;0;6;2;4;2;6;100;2;4;2;154;226;10;2;6;0;8;2;5;2;15;103;2;10;2;0;0;25;0;10;0;4;0;5;0;3;0;2;1;14;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0
L31281;TestCachingTokenFilter;org.apache.lucene.analysis.TestCachingTokenFilter;L128;L103;D:\Descargas\lucene-4.9.1\core\src\test\org\apache\lucene\analysis\TestCachingTokenFilter.java;35;1;119;2;0;0;0;0;0;0;0;0;1;1;1;3;16;1;0;21;23;0;0.0689655;4;0;0;2;0.0555556;4;2;2;0;0;1;54;69;49;6;1;0;2;0;1;0;152;36;28;128;3;68;85;59;12;4;0;3;0;2;0;183;42;30;153;3;0;0;24;1;16;0;14;0;0;0;0;0;2;1;12;0;0;1;0;0;0;0;0;0;1;0;0;0;10;0
L31310;TestCharFilter;org.apache.lucene.analysis.TestCharFilter;L128;L103;D:\Descargas\lucene-4.9.1\core\src\test\org\apache\lucene\analysis\TestCharFilter.java;26;1;81;2;0;0;0;0;0;0;0;0;4;0;0;4;4;0;0;3;7;0;0;0;0;0;5;0;0;1;1;0;0;1;18;24;47;6;0;0;4;0;4;0;110;8;28;97;3;44;56;48;6;0;0;10;0;6;0;122;14;28;105;3;0;0;40;1;0;0;0;0;0;3;0;0;0;0;29;0;0;1;0;0;0;0;0;0;0;0;0;0;8;0
L31340;TestGraphTokenizers;org.apache.lucene.analysis.TestGraphTokenizers;L128;L103;D:\Descargas\lucene-4.9.1\core\src\test\org\apache\lucene\analysis\TestGraphTokenizers.java;40;1;624;2;0.164417;2;13;5;0.165812;0.171171;97;76;3;2;2;43;12;0;0;18;44;0.0909091;0.115512;35;12;2;20;0.113772;57;2;2;0;0;1;268;386;50;6;2;0;26;0;21;0;176;145;28;148;3;444;585;75;42;12;0;43;0;29;0;336;245;32;274;5;0;0;246;20;15;0;29;88;2;1;0;0;2;0;119;0;0;4;0;0;0;0;0;0;0;0;0;0;36;0
L31538;TestLookaheadTokenFilter;org.apache.lucene.analysis.TestLookaheadTokenFilter;L128;L103;D:\Descargas\lucene-4.9.1\core\src\test\org\apache\lucene\analysis\TestLookaheadTokenFilter.java;24;1;97;2;0;0;0;0;0;0;0;0;2;0;0;3;3;0;0;3;6;0;0;0;0;0;4;0;0;2;2;0;0;1;34;39;48;6;0;0;3;0;3;0;153;6;28;130;3;67;74;70;21;0;0;9;0;6;0;227;19;32;184;3;0;0;52;2;0;0;2;0;0;2;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0
L31591;TestMockAnalyzer;org.apache.lucene.analysis.TestMockAnalyzer;L128;L103;D:\Descargas\lucene-4.9.1\core\src\test\org\apache\lucene\analysis\TestMockAnalyzer.java;47;1;345;2;0;0;0;0;0;0;0;0;2;3;3;21;33;0;0;59;76;0.722222;0.0886076;21;14;13;5;0.0774908;21;2;2;0;0;1;216;262;48;6;0;0;17;0;17;0;167;111;28;144;3;250;299;52;26;0;4;25;0;19;0;227;121;30;184;3;0;1;87;7;17;0;20;0;1;2;0;0;4;0;63;0;0;4;0;0;0;0;0;0;0;0;0;0;18;0
L31694;TestMockCharFilter;org.apache.lucene.analysis.TestMockCharFilter;L128;L103;D:\Descargas\lucene-4.9.1\core\src\test\org\apache\lucene\analysis\TestMockCharFilter.java;23;1;58;2;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;1;2;0.5;0.432432;16;16;1;1;0.347826;16;2;2;0;0;1;21;25;48;6;0;0;1;0;1;0;151;4;28;128;3;30;36;52;9;0;0;3;0;1;0;162;7;30;136;3;0;0;21;0;1;0;1;0;0;1;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0
L31707;TestNumericTokenStream;org.apache.lucene.analysis.TestNumericTokenStream;L128;L103;D:\Descargas\lucene-4.9.1\core\src\test\org\apache\lucene\analysis\TestNumericTokenStream.java;27;1;117;2;0.341667;2;5;3;0.362637;0.375;33;30;4;1;1;12;11;0;0;17;21;0;0.025;2;0;0;5;0.0243902;2;2;2;0;0;1;78;89;50;6;2;0;4;0;4;0;154;60;28;131;3;80;91;54;7;2;0;4;0;4;0;194;60;28;169;7;0;2;54;0;18;0;13;23;5;1;0;0;3;0;17;0;0;2;0;2;0;0;0;0;0;0;0;0;8;0
L31732;TestPosition;org.apache.lucene.analysis.TestPosition;L128;L103;D:\Descargas\lucene-4.9.1\core\src\test\org\apache\lucene\analysis\TestPosition.java;26;1;37;2;0;0;0;0;0;0;0;0;0;0;0;2;2;1;2;0;2;0.333333;0.230769;3;3;1;2;0.230769;3;2;2;0;0;1;10;12;5;1;1;1;2;0;2;1;5;2;4;5;1;10;12;5;1;1;1;2;0;2;1;5;2;4;5;1;0;0;9;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
L31740;TestReusableStringReader;org.apache.lucene.analysis.TestReusableStringReader;L128;L103;D:\Descargas\lucene-4.9.1\core\src\test\org\apache\lucene\analysis\TestReusableStringReader.java;23;1;61;2;0;0;0;0;0;0;0;0;1;1;1;2;2;0;0;4;5;0.5;0.32;16;16;1;1;0.32;16;1;1;0;0;1;34;39;47;6;0;0;1;0;1;0;107;29;28;94;3;34;39;47;6;0;0;1;0;1;0;107;29;28;94;3;0;0;11;1;19;0;18;0;0;0;0;0;0;0;3;0;0;2;0;0;0;0;0;0;0;0;0;0;8;0
L31747;TestToken;org.apache.lucene.analysis.TestToken;L128;L103;D:\Descargas\lucene-4.9.1\core\src\test\org\apache\lucene\analysis\TestToken.java;30;1;137;2;0.295;4;4;4;0.259259;0.265957;28;25;5;0;0;5;18;0;0;23;28;0.166667;0.0133333;1;1;1;5;0.0105263;1;1;1;0;0;1;74;88;47;6;0;0;5;0;5;0;111;52;28;98;3;94;108;47;6;0;0;9;0;9;0;118;54;28;105;3;0;1;59;2;24;0;23;17;0;2;0;0;1;0;30;2;0;2;0;1;0;0;0;0;0;0;0;0;8;0
L31586;TrivialLookaheadFilter;org.apache.lucene.analysis.TrivialLookaheadFilter;L128;L103;D:\Descargas\lucene-4.9.1\core\src\test\org\apache\lucene\analysis\TrivialLookaheadFilter.java;31;1;104;2;0;0;0;0;0;0;0;0;2;3;3;12;9;1;1;16;22;0.333333;0.125;8;3;1;2;0.125;8;4;4;0;0;1;56;74;22;6;4;0;6;0;2;0;47;28;2;30;0;56;74;22;6;4;0;6;0;2;0;47;28;2;30;0;0;0;19;0;0;0;0;0;0;1;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0
L595;BaseTokenStreamTestCase;org.apache.lucene.analysis.BaseTokenStreamTestCase;L128;L103;D:\Descargas\lucene-4.9.1\test-framework\src\java\org\apache\lucene\analysis\BaseTokenStreamTestCase.java;61;1;968;2;0.0522088;3;11;5;0.0605727;0.0556348;55;39;6;6;6;179;29;311;1259;62;106;0.228571;0.141113;104;30;8;27;0.144078;118;1;1;206;288;1;633;827;48;6;1;0;44;0;34;0;150;404;28;127;3;701;908;59;8;12;2;52;1;41;0;161;427;29;137;3;0;6;197;17;62;0;31;21;38;1;13;0;7;7;104;0;0;7;0;3;0;0;0;0;2;0;0;0;48;0
L32183;CannedBinaryTokenStream;org.apache.lucene.analysis.CannedBinaryTokenStream;L128;L103;D:\Descargas\lucene-4.9.1\test-framework\src\java\org\apache\lucene\analysis\CannedBinaryTokenStream.java;31;1;136;2;0;0;0;0;0;0;0;0;1;1;1;3;7;2;2;7;9;0.333333;0.1875;6;4;1;2;0.139785;13;2;2;0;0;1;26;39;13;6;6;0;2;0;2;0;32;11;2;26;0;80;106;19;8;12;1;13;0;13;2;48;24;2;42;2;0;0;37;1;14;0;1;0;12;1;0;0;0;0;31;1;0;0;0;1;0;0;0;0;1;0;0;0;4;0
L14654;CannedTokenStream;org.apache.lucene.analysis.CannedTokenStream;L128;L103;D:\Descargas\lucene-4.9.1\test-framework\src\java\org\apache\lucene\analysis\CannedTokenStream.java;31;1;81;2;0;0;0;0;0;0;0;0;1;1;1;5;10;24;54;16;20;0.4;0.14;7;5;2;3;0.14;7;2;2;0;0;1;43;51;16;6;9;0;4;0;4;0;34;20;2;28;0;43;51;16;6;9;0;4;0;4;0;34;20;2;28;0;0;0;15;2;1;0;2;0;0;0;0;0;1;0;9;0;0;0;0;0;0;0;0;0;1;0;0;0;5;0
L32277;CollationTestBase;org.apache.lucene.analysis.CollationTestBase;L128;L103;D:\Descargas\lucene-4.9.1\test-framework\src\java\org\apache\lucene\analysis\CollationTestBase.java;56;1;327;2;0;0;0;0;0;0;0;0;3;2;2;18;33;4;26;45;52;0.333333;0.196429;44;21;2;4;0.179592;44;1;1;4;4;1;180;251;51;6;4;0;7;0;5;0;113;132;28;98;3;201;272;51;6;4;0;8;0;6;0;114;146;28;99;3;0;0;36;14;16;0;12;0;4;1;0;0;6;2;20;0;0;12;0;0;0;0;0;0;0;0;0;0;9;0
L5875;CrankyTokenFilter;org.apache.lucene.analysis.CrankyTokenFilter;L128;L103;D:\Descargas\lucene-4.9.1\test-framework\src\java\org\apache\lucene\analysis\CrankyTokenFilter.java;29;1;71;2;0;0;0;0;0;0;0;0;1;1;1;13;2;3;1;5;10;0.333333;0.159091;7;7;2;4;0.159091;7;3;3;0;0;1;37;43;10;6;2;0;5;0;5;0;39;15;2;32;0;37;43;10;6;2;0;5;0;5;0;39;15;2;32;0;0;0;15;0;2;0;0;0;2;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
L31551;LookaheadTokenFilter<T extends Position>;org.apache.lucene.analysis.LookaheadTokenFilter;L128;L103;D:\Descargas\lucene-4.9.1\test-framework\src\java\org\apache\lucene\analysis\LookaheadTokenFilter.java;38;1;291;2;0.111732;1;8;2;0.110236;0.141176;28;24;1;6;5;36;8;5;15;16;24;1;0.251282;49;25;2;0;0.244444;55;3;3;4;4;1;146;220;18;6;10;0;8;0;1;0;43;89;2;29;0;170;254;26;8;14;0;12;4;4;0;54;97;6;37;0;0;0;50;12;1;0;11;9;1;0;5;0;0;0;25;1;0;0;0;0;0;0;0;0;0;0;0;0;11;0
L6355;MockAnalyzer;org.apache.lucene.analysis.MockAnalyzer;L128;L103;D:\Descargas\lucene-4.9.1\test-framework\src\java\org\apache\lucene\analysis\MockAnalyzer.java;44;1;170;2;0;0;0;0;0;0;0;0;1;4;3;22;9;300;1076;9;20;0.727273;0.404412;55;49;8;3;0.404412;55;1;1;0;0;1;81;127;13;5;9;2;11;0;10;4;20;39;2;17;4;81;127;13;5;9;2;11;0;10;4;20;39;2;17;4;0;0;14;4;6;0;4;0;3;0;1;0;0;2;9;0;0;0;0;0;0;0;1;0;0;0;0;0;4;0
L32520;MockBytesAnalyzer;org.apache.lucene.analysis.MockBytesAnalyzer;L128;L103;D:\Descargas\lucene-4.9.1\test-framework\src\java\org\apache\lucene\analysis\MockBytesAnalyzer.java;25;1;32;2;0;0;0;0;0;0;0;0;1;0;0;1;5;1;0;2;3;1;0.272727;3;3;1;0;0.272727;3;1;1;0;0;1;8;8;4;3;0;0;1;0;0;0;10;2;2;8;0;8;8;4;3;0;0;1;0;0;0;10;2;2;8;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
L5851;MockCharFilter;org.apache.lucene.analysis.MockCharFilter;L128;L103;D:\Descargas\lucene-4.9.1\test-framework\src\java\org\apache\lucene\analysis\MockCharFilter.java;28;1;104;2;0.202429;1;4;1;0.142857;0.189655;11;11;1;2;2;17;1;7;6;1;7;0.5;0.134328;9;4;3;3;0.134328;9;1;1;0;0;1;58;77;6;0;5;0;6;0;5;0;9;35;0;7;0;58;77;6;0;5;0;6;0;5;0;9;35;0;7;0;0;0;21;1;12;0;1;10;11;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
L5854;MockFixedLengthPayloadFilter;org.apache.lucene.analysis.MockFixedLengthPayloadFilter;L128;L103;D:\Descargas\lucene-4.9.1\test-framework\src\java\org\apache\lucene\analysis\MockFixedLengthPayloadFilter.java;29;1;55;2;0;0;0;0;0;0;0;0;1;1;1;4;5;4;3;5;7;0.333333;0.107143;3;3;1;2;0.107143;3;3;3;0;0;1;25;27;12;6;4;0;2;0;2;0;36;11;2;29;0;25;27;12;6;4;0;2;0;2;0;36;11;2;29;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
L5857;MockGraphTokenFilter;org.apache.lucene.analysis.MockGraphTokenFilter;L128;L103;D:\Descargas\lucene-4.9.1\test-framework\src\java\org\apache\lucene\analysis\MockGraphTokenFilter.java;32;1;123;2;0;0;0;0;0;0;0;0;2;3;3;17;11;13;11;18;24;0.2;0.182927;15;4;1;4;0.182927;15;4;4;0;0;1;67;92;22;6;4;0;6;0;4;0;47;31;2;32;0;67;92;22;6;4;0;6;0;4;0;47;31;2;32;0;0;0;19;5;1;0;4;0;0;1;0;0;2;0;13;0;0;1;0;0;0;0;0;0;1;0;0;0;3;0
L5860;MockHoleInjectingTokenFilter;org.apache.lucene.analysis.MockHoleInjectingTokenFilter;L128;L103;D:\Descargas\lucene-4.9.1\test-framework\src\java\org\apache\lucene\analysis\MockHoleInjectingTokenFilter.java;35;1;82;2;0;0;0;0;0;0;0;0;1;2;2;7;6;3;2;8;11;0.25;0.2;9;6;1;3;0.2;9;3;3;0;0;1;36;48;14;6;6;0;3;0;3;0;37;17;2;30;0;36;48;14;6;6;0;3;0;3;0;37;17;2;30;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0
L32615;MockPayloadAnalyzer;org.apache.lucene.analysis.MockPayloadAnalyzer;L128;L103;D:\Descargas\lucene-4.9.1\test-framework\src\java\org\apache\lucene\analysis\MockPayloadAnalyzer.java;35;1;42;2;0;0;0;0;0;0;0;0;1;0;0;1;5;2;0;3;4;0.5;0.416667;5;5;1;1;0.416667;5;1;1;0;0;1;7;8;4;3;0;0;1;0;1;0;10;2;2;8;0;7;8;4;3;0;0;1;0;1;0;10;2;2;8;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
L32621;MockPayloadFilter;org.apache.lucene.analysis.MockPayloadFilter;L128;L103;D:\Descargas\lucene-4.9.1\test-framework\src\java\org\apache\lucene\analysis\MockPayloadAnalyzer.java;48;1;94;2;0;0;0;0;0;0;0;0;1;2;2;6;7;1;1;7;10;0.25;0.0888889;4;4;1;3;0.0888889;4;3;3;0;0;1;41;47;14;6;6;0;3;0;3;0;37;21;2;30;0;41;47;14;6;6;0;3;0;3;0;37;21;2;30;0;0;0;12;0;6;0;0;0;6;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0
L5863;MockRandomLookaheadTokenFilter;org.apache.lucene.analysis.MockRandomLookaheadTokenFilter;L128;L103;D:\Descargas\lucene-4.9.1\test-framework\src\java\org\apache\lucene\analysis\MockRandomLookaheadTokenFilter.java;29;1;99;2;0;0;0;0;0;0;0;0;2;5;5;18;5;3;1;5;10;0.2;0.0454545;3;3;1;4;0.0454545;3;4;4;0;0;1;63;71;22;6;4;0;5;0;4;0;46;29;2;31;0;63;71;22;6;4;0;5;0;4;0;46;29;2;31;0;0;0;20;6;0;0;6;0;0;1;3;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0
L6425;MockReaderWrapper;org.apache.lucene.analysis.MockReaderWrapper;L128;L103;D:\Descargas\lucene-4.9.1\test-framework\src\java\org\apache\lucene\analysis\MockReaderWrapper.java;29;1;98;2;0;0;0;0;0;0;0;0;4;1;1;14;1;2;2;1;9;0.222222;0.0967742;6;3;2;7;0.0967742;6;0;0;0;0;0;56;70;5;0;5;0;8;0;8;0;8;24;0;8;0;56;70;5;0;5;0;8;0;8;0;8;24;0;8;0;0;0;18;1;2;0;0;0;0;1;0;0;0;1;17;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
L5866;MockTokenFilter;org.apache.lucene.analysis.MockTokenFilter;L128;L103;D:\Descargas\lucene-4.9.1\test-framework\src\java\org\apache\lucene\analysis\MockTokenFilter.java;39;1;103;2;0;0;0;0;0;0;0;0;1;2;2;6;8;23;4;12;16;0.4;0.307692;20;16;2;3;0.307692;20;3;3;0;0;1;45;65;14;6;6;0;4;2;4;0;38;13;4;31;0;45;65;14;6;6;0;4;2;4;0;38;13;4;31;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0
L877;MockTokenizer;org.apache.lucene.analysis.MockTokenizer;L128;L103;D:\Descargas\lucene-4.9.1\test-framework\src\java\org\apache\lucene\analysis\MockTokenizer.java;45;1;294;2;0;0;0;0;0;0;0;0;1;5;4;46;11;417;513;14;30;0.333333;0.181034;42;28;4;8;0.205645;51;3;3;0;0;1;190;243;27;6;17;0;16;4;11;2;53;104;6;38;4;197;250;33;6;23;0;16;10;11;2;53;104;12;38;4;0;0;44;0;11;0;1;0;6;0;3;0;1;2;27;0;0;0;0;0;0;0;0;0;2;0;0;0;13;0
L32805;MockUTF16TermAttributeImpl;org.apache.lucene.analysis.MockUTF16TermAttributeImpl;L128;L103;D:\Descargas\lucene-4.9.1\test-framework\src\java\org\apache\lucene\analysis\MockUTF16TermAttributeImpl.java;30;1;44;2;0;0;0;0;0;0;0;0;1;0;0;1;3;2;0;3;4;0.5;0.294118;5;5;1;1;0.294118;5;3;5;0;0;1;12;15;5;1;1;0;1;1;1;0;30;5;1;28;2;12;15;5;1;1;0;1;1;1;0;30;5;1;28;2;0;0;7;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0
L5869;MockVariableLengthPayloadFilter;org.apache.lucene.analysis.MockVariableLengthPayloadFilter;L128;L103;D:\Descargas\lucene-4.9.1\test-framework\src\java\org\apache\lucene\analysis\MockVariableLengthPayloadFilter.java;29;1;54;2;0;0;0;0;0;0;0;0;1;1;1;3;5;5;4;5;7;0.333333;0.115385;3;3;1;2;0.115385;3;3;3;0;0;1;23;26;13;6;5;0;2;0;2;0;36;9;2;29;0;23;26;13;6;5;0;2;0;2;0;36;9;2;29;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
L31523;TokenStreamToDot;org.apache.lucene.analysis.TokenStreamToDot;L128;L103;D:\Descargas\lucene-4.9.1\test-framework\src\java\org\apache\lucene\analysis\TokenStreamToDot.java;29;1;159;2;0;0;0;0;0;0;0;0;1;3;3;19;6;2;3;9;15;0.666667;0.149123;17;6;2;1;0.149123;17;0;0;0;0;0;97;131;8;0;8;0;6;0;2;0;6;60;0;2;0;97;131;8;0;8;0;6;0;2;0;6;60;0;2;0;0;0;13;1;1;0;1;0;1;0;0;0;1;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
L5872;ValidatingTokenFilter;org.apache.lucene.analysis.ValidatingTokenFilter;L128;L103;D:\Descargas\lucene-4.9.1\test-framework\src\java\org\apache\lucene\analysis\ValidatingTokenFilter.java;40;1;151;2;0.296736;1;6;2;0.232143;0.219178;26;16;2;3;3;18;7;3;1;9;13;0.4;0.262626;26;12;2;3;0.262626;26;3;3;0;0;1;73;112;18;6;10;0;4;0;4;0;38;38;2;31;0;73;112;18;6;10;0;4;0;4;0;38;38;2;31;0;0;0;24;0;1;0;0;12;0;1;1;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0
L32907;VocabularyAssert;org.apache.lucene.analysis.VocabularyAssert;L128;L103;D:\Descargas\lucene-4.9.1\test-framework\src\java\org\apache\lucene\analysis\VocabularyAssert.java;33;1;84;2;0;0;0;0;0;0;0;0;2;2;2;8;2;21;23;1;5;1;0.117647;6;5;5;0;0.117647;6;0;0;0;0;0;45;52;0;0;0;0;4;0;4;0;4;26;0;4;0;45;52;0;0;0;0;4;0;4;0;4;26;0;4;0;0;0;11;0;3;0;0;0;1;1;0;0;0;0;10;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
L32953;CollationAttributeFactory;org.apache.lucene.collation.CollationAttributeFactory;L32932;L103;D:\Descargas\lucene-4.9.1\analysis\common\src\java\org\apache\lucene\collation\CollationAttributeFactory.java;70;1;98;2;0;0;0;0;0;0;0;0;1;0;0;3;4;1;1;2;5;0.75;0.8;56;56;3;1;0.8;56;2;2;0;0;1;14;29;7;1;1;0;3;0;3;0;11;4;1;7;0;14;29;7;1;1;0;3;0;3;0;11;4;1;7;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
L32982;CollationKeyAnalyzer;org.apache.lucene.collation.CollationKeyAnalyzer;L32932;L103;D:\Descargas\lucene-4.9.1\analysis\common\src\java\org\apache\lucene\collation\CollationKeyAnalyzer.java;85;1;122;2;0.511905;1;2;1;0.289474;0.44;11;11;1;1;1;4;6;2;3;7;10;1;0.725275;66;66;3;0;0.725275;66;1;1;0;0;1;25;38;7;3;3;0;3;0;2;0;12;9;2;10;0;25;38;7;3;3;0;3;0;2;0;12;9;2;10;0;0;0;15;0;0;0;0;11;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
L33004;CollationKeyFilter;org.apache.lucene.collation.CollationKeyFilter;L32932;L103;D:\Descargas\lucene-4.9.1\analysis\common\src\java\org\apache\lucene\collation\CollationKeyFilter.java;77;1;108;2;0;0;0;0;0;0;0;0;1;1;1;3;5;3;3;8;10;0.666667;0.688312;53;51;2;1;0.688312;53;3;3;0;0;1;24;32;10;6;2;0;2;0;2;0;36;10;2;29;0;24;32;10;6;2;0;2;0;2;0;36;10;2;29;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
L33024;CollationKeyFilterFactory;org.apache.lucene.collation.CollationKeyFilterFactory;L32932;L103;D:\Descargas\lucene-4.9.1\analysis\common\src\java\org\apache\lucene\collation\CollationKeyFilterFactory.java;74;1;199;2;0.257019;2;7;2;0.15873;0.197917;20;19;1;5;2;34;8;1;1;5;12;0.2;0.344371;52;47;1;4;0.344371;52;2;4;0;0;3;99;126;14;13;7;1;7;0;4;0;41;59;1;24;1;99;126;14;13;7;1;7;0;4;0;41;59;1;24;1;0;7;32;0;16;0;7;16;15;0;1;0;0;0;11;0;0;1;0;1;0;0;0;0;0;0;0;0;3;0
L33113;TestCollationKeyAnalyzer;org.apache.lucene.collation.TestCollationKeyAnalyzer;L32932;L103;D:\Descargas\lucene-4.9.1\analysis\common\src\test\org\apache\lucene\collation\TestCollationKeyAnalyzer.java;29;1;90;2;0;0;0;0;0;0;0;0;2;1;1;7;6;0;0;6;11;0;0.148148;8;6;0;6;0.148148;8;2;2;0;0;1;46;62;58;6;7;0;5;0;5;0;118;15;28;103;3;46;62;58;6;7;0;5;0;5;0;118;15;28;103;3;0;0;23;0;7;0;0;0;0;1;0;0;0;7;13;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0
L33160;TestCollationKeyFilter;org.apache.lucene.collation.TestCollationKeyFilter;L32932;L103;D:\Descargas\lucene-4.9.1\analysis\common\src\test\org\apache\lucene\collation\TestCollationKeyFilter.java;32;1;102;2;0;0;0;0;0;0;0;0;2;0;0;5;4;0;0;6;10;0.2;0.211538;11;9;1;4;0.174603;11;2;2;0;0;1;41;58;58;6;7;0;4;0;4;0;117;8;28;102;3;52;71;63;9;8;0;6;0;5;0;128;11;30;110;3;0;0;30;0;8;0;0;0;1;1;0;0;0;7;18;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0
L33199;TestCollationKeyFilterFactory;org.apache.lucene.collation.TestCollationKeyFilterFactory;L32932;L103;D:\Descargas\lucene-4.9.1\analysis\common\src\test\org\apache\lucene\collation\TestCollationKeyFilterFactory.java;35;1;162;2;0.542056;2;4;4;0.445313;0.565217;57;52;1;0;0;6;8;0;0;12;18;0.833333;0.226891;27;23;5;1;0.226891;27;3;3;0;0;1;92;128;48;6;0;0;6;0;5;0;165;51;28;132;3;92;128;48;6;0;0;6;0;5;0;165;51;28;132;3;0;0;49;3;5;0;5;30;0;0;0;0;0;0;11;0;0;3;0;0;0;0;0;0;0;0;0;0;8;0
L33222;ICUCollationAttributeFactory;org.apache.lucene.collation.ICUCollationAttributeFactory;L32932;L103;D:\Descargas\lucene-4.9.1\analysis\icu\src\java\org\apache\lucene\collation\ICUCollationAttributeFactory.java;63;1;91;2;0;0;0;0;0;0;0;0;1;0;0;3;4;1;1;2;5;0.75;0.777778;49;49;3;1;0.777778;49;2;2;0;0;1;14;29;7;1;1;0;3;0;3;0;11;4;1;7;0;14;29;7;1;1;0;3;0;3;0;11;4;1;7;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
L33241;ICUCollationDocValuesField;org.apache.lucene.collation.ICUCollationDocValuesField;L32932;L103;D:\Descargas\lucene-4.9.1\analysis\icu\src\java\org\apache\lucene\collation\ICUCollationDocValuesField.java;37;1;77;2;0;0;0;0;0;0;0;0;1;1;1;4;3;1;2;1;4;0.5;0.4375;21;20;2;2;0.4375;21;2;2;0;0;1;27;41;9;0;4;0;3;0;3;1;41;11;0;40;13;27;41;9;0;4;0;3;0;3;1;41;11;0;40;13;0;0;5;1;1;0;0;0;0;0;0;0;0;1;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
L33266;ICUCollationKeyAnalyzer;org.apache.lucene.collation.ICUCollationKeyAnalyzer;L32932;L103;D:\Descargas\lucene-4.9.1\analysis\icu\src\java\org\apache\lucene\collation\ICUCollationKeyAnalyzer.java;78;1;114;2;0.511905;1;2;1;0.27027;0.416667;10;10;1;1;1;4;6;1;2;7;10;1;0.707317;58;58;3;0;0.707317;58;1;1;0;0;1;24;37;7;3;3;0;3;0;2;0;12;9;2;10;0;24;37;7;3;3;0;3;0;2;0;12;9;2;10;0;0;0;15;0;0;0;0;11;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
