ID;Name;LongName;Parent;Component;Path;Line;Column;EndLine;EndColumn;CC;CCL;CCO;CI;CLC;CLLC;LDC;LLDC;LCOM5;NL;NLE;WMC;CBO;CBOI;NII;NOI;RFC;AD;CD;CLOC;DLOC;PDA;PUA;TCD;TCLOC;DIT;NOA;NOC;NOD;NOP;LLOC;LOC;NAtt;NG;NLA;NLG;NLM;NLPA;NLPM;NLS;NM;NOS;NPA;NPM;NS;TLLOC;TLOC;TNA;TNG;TNLA;TNLG;TNLM;TNLPA;TNLPM;TNLS;TNM;TNOS;TNPA;TNPM;TNS;WarningBlocker;WarningCritical;WarningInfo;WarningMajor;WarningMinor;Bad Practice Rules;Best Practice Rules;Clone Metric Rules;Code Style Rules;Cohesion Metric Rules;Complexity Metric Rules;Correctness Rules;Coupling Metric Rules;Design Rules;Documentation Metric Rules;Documentation Rules;Dodgy Code Rules;Error Prone Rules;Experimental Rules;Inheritance Metric Rules;Internationalization Rules;Multithreaded Correctness Rules;Multithreading Rules;Optimization Rules;Performance Rules;Runtime Rules;Security Code Guideline Rules;Security Rules;Size Metric Rules;Vulnerability Rules
L31548;TrivialLookaheadFilter;org.apache.lucene.analysis.TrivialLookaheadFilter;L128;L103;D:\Descargas\lucene-4.9.0\core\src\test\org\apache\lucene\analysis\TrivialLookaheadFilter.java;31;1;104;2;0;0;0;0;0;0;0;0;2;3;3;12;9;1;1;16;22;0.333333;0.125;8;3;1;2;0.125;8;4;4;0;0;1;56;74;22;6;4;0;6;0;2;0;47;28;2;30;0;56;74;22;6;4;0;6;0;2;0;47;28;2;30;0;0;0;19;0;0;0;0;0;0;1;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0
L595;BaseTokenStreamTestCase;org.apache.lucene.analysis.BaseTokenStreamTestCase;L128;L103;D:\Descargas\lucene-4.9.0\test-framework\src\java\org\apache\lucene\analysis\BaseTokenStreamTestCase.java;61;1;968;2;0.0522088;3;11;5;0.0605727;0.0556348;55;39;6;6;6;179;29;311;1259;62;106;0.228571;0.141113;104;30;8;27;0.144078;118;1;1;206;288;1;633;827;48;6;1;0;44;0;34;0;148;404;28;125;2;701;908;59;8;12;2;52;1;41;0;159;427;29;135;2;0;6;197;17;62;0;31;21;38;1;13;0;7;7;104;0;0;7;0;3;0;0;0;0;2;0;0;0;48;0
L32145;CannedBinaryTokenStream;org.apache.lucene.analysis.CannedBinaryTokenStream;L128;L103;D:\Descargas\lucene-4.9.0\test-framework\src\java\org\apache\lucene\analysis\CannedBinaryTokenStream.java;31;1;136;2;0;0;0;0;0;0;0;0;1;1;1;3;7;2;2;7;9;0.333333;0.1875;6;4;1;2;0.139785;13;2;2;0;0;1;26;39;13;6;6;0;2;0;2;0;32;11;2;26;0;80;106;19;8;12;1;13;0;13;2;48;24;2;42;2;0;0;37;1;14;0;1;0;12;1;0;0;0;0;31;1;0;0;0;1;0;0;0;0;1;0;0;0;4;0
L14630;CannedTokenStream;org.apache.lucene.analysis.CannedTokenStream;L128;L103;D:\Descargas\lucene-4.9.0\test-framework\src\java\org\apache\lucene\analysis\CannedTokenStream.java;31;1;81;2;0;0;0;0;0;0;0;0;1;1;1;5;10;24;54;16;20;0.4;0.14;7;5;2;3;0.14;7;2;2;0;0;1;43;51;16;6;9;0;4;0;4;0;34;20;2;28;0;43;51;16;6;9;0;4;0;4;0;34;20;2;28;0;0;0;15;2;1;0;2;0;0;0;0;0;1;0;9;0;0;0;0;0;0;0;0;0;1;0;0;0;5;0
L32239;CollationTestBase;org.apache.lucene.analysis.CollationTestBase;L128;L103;D:\Descargas\lucene-4.9.0\test-framework\src\java\org\apache\lucene\analysis\CollationTestBase.java;56;1;327;2;0;0;0;0;0;0;0;0;3;2;2;18;33;4;26;45;52;0.333333;0.196429;44;21;2;4;0.179592;44;1;1;4;4;1;180;251;51;6;4;0;7;0;5;0;111;132;28;96;2;201;272;51;6;4;0;8;0;6;0;112;146;28;97;2;0;0;36;14;16;0;12;0;4;1;0;0;6;2;20;0;0;12;0;0;0;0;0;0;0;0;0;0;9;0
L5875;CrankyTokenFilter;org.apache.lucene.analysis.CrankyTokenFilter;L128;L103;D:\Descargas\lucene-4.9.0\test-framework\src\java\org\apache\lucene\analysis\CrankyTokenFilter.java;29;1;71;2;0;0;0;0;0;0;0;0;1;1;1;13;2;3;1;5;10;0.333333;0.159091;7;7;2;4;0.159091;7;3;3;0;0;1;37;43;10;6;2;0;5;0;5;0;39;15;2;32;0;37;43;10;6;2;0;5;0;5;0;39;15;2;32;0;0;0;15;0;2;0;0;0;2;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
L31513;LookaheadTokenFilter<T extends Position>;org.apache.lucene.analysis.LookaheadTokenFilter;L128;L103;D:\Descargas\lucene-4.9.0\test-framework\src\java\org\apache\lucene\analysis\LookaheadTokenFilter.java;38;1;291;2;0.111732;1;8;2;0.110236;0.141176;28;24;1;6;5;36;8;5;15;16;24;1;0.251282;49;25;2;0;0.244444;55;3;3;4;4;1;146;220;18;6;10;0;8;0;1;0;43;89;2;29;0;170;254;26;8;14;0;12;4;4;0;54;97;6;37;0;0;0;50;12;1;0;11;9;1;0;5;0;0;0;25;1;0;0;0;0;0;0;0;0;0;0;0;0;11;0
L6355;MockAnalyzer;org.apache.lucene.analysis.MockAnalyzer;L128;L103;D:\Descargas\lucene-4.9.0\test-framework\src\java\org\apache\lucene\analysis\MockAnalyzer.java;44;1;170;2;0;0;0;0;0;0;0;0;1;4;3;22;9;300;1073;9;20;0.727273;0.404412;55;49;8;3;0.404412;55;1;1;0;0;1;81;127;13;5;9;2;11;0;10;4;20;39;2;17;4;81;127;13;5;9;2;11;0;10;4;20;39;2;17;4;0;0;14;4;6;0;4;0;3;0;1;0;0;2;9;0;0;0;0;0;0;0;1;0;0;0;0;0;4;0
L32482;MockBytesAnalyzer;org.apache.lucene.analysis.MockBytesAnalyzer;L128;L103;D:\Descargas\lucene-4.9.0\test-framework\src\java\org\apache\lucene\analysis\MockBytesAnalyzer.java;25;1;32;2;0;0;0;0;0;0;0;0;1;0;0;1;5;1;0;2;3;1;0.272727;3;3;1;0;0.272727;3;1;1;0;0;1;8;8;4;3;0;0;1;0;0;0;10;2;2;8;0;8;8;4;3;0;0;1;0;0;0;10;2;2;8;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
L5851;MockCharFilter;org.apache.lucene.analysis.MockCharFilter;L128;L103;D:\Descargas\lucene-4.9.0\test-framework\src\java\org\apache\lucene\analysis\MockCharFilter.java;28;1;104;2;0.202429;1;4;1;0.142857;0.189655;11;11;1;2;2;17;1;7;6;1;7;0.5;0.134328;9;4;3;3;0.134328;9;1;1;0;0;1;58;77;6;0;5;0;6;0;5;0;9;35;0;7;0;58;77;6;0;5;0;6;0;5;0;9;35;0;7;0;0;0;21;1;12;0;1;10;11;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
L5854;MockFixedLengthPayloadFilter;org.apache.lucene.analysis.MockFixedLengthPayloadFilter;L128;L103;D:\Descargas\lucene-4.9.0\test-framework\src\java\org\apache\lucene\analysis\MockFixedLengthPayloadFilter.java;29;1;55;2;0;0;0;0;0;0;0;0;1;1;1;4;5;4;3;5;7;0.333333;0.107143;3;3;1;2;0.107143;3;3;3;0;0;1;25;27;12;6;4;0;2;0;2;0;36;11;2;29;0;25;27;12;6;4;0;2;0;2;0;36;11;2;29;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
L5857;MockGraphTokenFilter;org.apache.lucene.analysis.MockGraphTokenFilter;L128;L103;D:\Descargas\lucene-4.9.0\test-framework\src\java\org\apache\lucene\analysis\MockGraphTokenFilter.java;32;1;123;2;0;0;0;0;0;0;0;0;2;3;3;17;11;13;11;18;24;0.2;0.182927;15;4;1;4;0.182927;15;4;4;0;0;1;67;92;22;6;4;0;6;0;4;0;47;31;2;32;0;67;92;22;6;4;0;6;0;4;0;47;31;2;32;0;0;0;19;5;1;0;4;0;0;1;0;0;2;0;13;0;0;1;0;0;0;0;0;0;1;0;0;0;3;0
L5860;MockHoleInjectingTokenFilter;org.apache.lucene.analysis.MockHoleInjectingTokenFilter;L128;L103;D:\Descargas\lucene-4.9.0\test-framework\src\java\org\apache\lucene\analysis\MockHoleInjectingTokenFilter.java;35;1;82;2;0;0;0;0;0;0;0;0;1;2;2;7;6;3;2;8;11;0.25;0.2;9;6;1;3;0.2;9;3;3;0;0;1;36;48;14;6;6;0;3;0;3;0;37;17;2;30;0;36;48;14;6;6;0;3;0;3;0;37;17;2;30;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0
L32577;MockPayloadAnalyzer;org.apache.lucene.analysis.MockPayloadAnalyzer;L128;L103;D:\Descargas\lucene-4.9.0\test-framework\src\java\org\apache\lucene\analysis\MockPayloadAnalyzer.java;35;1;42;2;0;0;0;0;0;0;0;0;1;0;0;1;5;2;0;3;4;0.5;0.416667;5;5;1;1;0.416667;5;1;1;0;0;1;7;8;4;3;0;0;1;0;1;0;10;2;2;8;0;7;8;4;3;0;0;1;0;1;0;10;2;2;8;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
L32583;MockPayloadFilter;org.apache.lucene.analysis.MockPayloadFilter;L128;L103;D:\Descargas\lucene-4.9.0\test-framework\src\java\org\apache\lucene\analysis\MockPayloadAnalyzer.java;48;1;94;2;0;0;0;0;0;0;0;0;1;2;2;6;7;1;1;7;10;0.25;0.0888889;4;4;1;3;0.0888889;4;3;3;0;0;1;41;47;14;6;6;0;3;0;3;0;37;21;2;30;0;41;47;14;6;6;0;3;0;3;0;37;21;2;30;0;0;0;12;0;6;0;0;0;6;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0
L5863;MockRandomLookaheadTokenFilter;org.apache.lucene.analysis.MockRandomLookaheadTokenFilter;L128;L103;D:\Descargas\lucene-4.9.0\test-framework\src\java\org\apache\lucene\analysis\MockRandomLookaheadTokenFilter.java;29;1;99;2;0;0;0;0;0;0;0;0;2;5;5;18;5;3;1;5;10;0.2;0.0454545;3;3;1;4;0.0454545;3;4;4;0;0;1;63;71;22;6;4;0;5;0;4;0;46;29;2;31;0;63;71;22;6;4;0;5;0;4;0;46;29;2;31;0;0;0;20;6;0;0;6;0;0;1;3;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0
L6425;MockReaderWrapper;org.apache.lucene.analysis.MockReaderWrapper;L128;L103;D:\Descargas\lucene-4.9.0\test-framework\src\java\org\apache\lucene\analysis\MockReaderWrapper.java;29;1;98;2;0;0;0;0;0;0;0;0;4;1;1;14;1;2;2;1;9;0.222222;0.0967742;6;3;2;7;0.0967742;6;0;0;0;0;0;56;70;5;0;5;0;8;0;8;0;8;24;0;8;0;56;70;5;0;5;0;8;0;8;0;8;24;0;8;0;0;0;18;1;2;0;0;0;0;1;0;0;0;1;17;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
L5866;MockTokenFilter;org.apache.lucene.analysis.MockTokenFilter;L128;L103;D:\Descargas\lucene-4.9.0\test-framework\src\java\org\apache\lucene\analysis\MockTokenFilter.java;39;1;103;2;0;0;0;0;0;0;0;0;1;2;2;6;8;23;4;12;16;0.4;0.307692;20;16;2;3;0.307692;20;3;3;0;0;1;45;65;14;6;6;0;4;2;4;0;38;13;4;31;0;45;65;14;6;6;0;4;2;4;0;38;13;4;31;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0
L877;MockTokenizer;org.apache.lucene.analysis.MockTokenizer;L128;L103;D:\Descargas\lucene-4.9.0\test-framework\src\java\org\apache\lucene\analysis\MockTokenizer.java;45;1;294;2;0;0;0;0;0;0;0;0;1;5;4;46;11;417;513;14;30;0.333333;0.181034;42;28;4;8;0.205645;51;3;3;0;0;1;190;243;27;6;17;0;16;4;11;2;53;104;6;38;4;197;250;33;6;23;0;16;10;11;2;53;104;12;38;4;0;0;44;0;11;0;1;0;6;0;3;0;1;2;27;0;0;0;0;0;0;0;0;0;2;0;0;0;13;0
L32767;MockUTF16TermAttributeImpl;org.apache.lucene.analysis.MockUTF16TermAttributeImpl;L128;L103;D:\Descargas\lucene-4.9.0\test-framework\src\java\org\apache\lucene\analysis\MockUTF16TermAttributeImpl.java;30;1;44;2;0;0;0;0;0;0;0;0;1;0;0;1;3;2;0;3;4;0.5;0.294118;5;5;1;1;0.294118;5;3;5;0;0;1;12;15;5;1;1;0;1;1;1;0;30;5;1;28;2;12;15;5;1;1;0;1;1;1;0;30;5;1;28;2;0;0;7;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0
L5869;MockVariableLengthPayloadFilter;org.apache.lucene.analysis.MockVariableLengthPayloadFilter;L128;L103;D:\Descargas\lucene-4.9.0\test-framework\src\java\org\apache\lucene\analysis\MockVariableLengthPayloadFilter.java;29;1;54;2;0;0;0;0;0;0;0;0;1;1;1;3;5;5;4;5;7;0.333333;0.115385;3;3;1;2;0.115385;3;3;3;0;0;1;23;26;13;6;5;0;2;0;2;0;36;9;2;29;0;23;26;13;6;5;0;2;0;2;0;36;9;2;29;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
L31485;TokenStreamToDot;org.apache.lucene.analysis.TokenStreamToDot;L128;L103;D:\Descargas\lucene-4.9.0\test-framework\src\java\org\apache\lucene\analysis\TokenStreamToDot.java;29;1;159;2;0;0;0;0;0;0;0;0;1;3;3;19;6;2;3;9;15;0.666667;0.149123;17;6;2;1;0.149123;17;0;0;0;0;0;97;131;8;0;8;0;6;0;2;0;6;60;0;2;0;97;131;8;0;8;0;6;0;2;0;6;60;0;2;0;0;0;13;1;1;0;1;0;1;0;0;0;1;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
L5872;ValidatingTokenFilter;org.apache.lucene.analysis.ValidatingTokenFilter;L128;L103;D:\Descargas\lucene-4.9.0\test-framework\src\java\org\apache\lucene\analysis\ValidatingTokenFilter.java;40;1;151;2;0.296736;1;6;2;0.232143;0.219178;26;16;2;3;3;18;7;3;1;9;13;0.4;0.262626;26;12;2;3;0.262626;26;3;3;0;0;1;73;112;18;6;10;0;4;0;4;0;38;38;2;31;0;73;112;18;6;10;0;4;0;4;0;38;38;2;31;0;0;0;24;0;1;0;0;12;0;1;1;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0
L32869;VocabularyAssert;org.apache.lucene.analysis.VocabularyAssert;L128;L103;D:\Descargas\lucene-4.9.0\test-framework\src\java\org\apache\lucene\analysis\VocabularyAssert.java;33;1;84;2;0;0;0;0;0;0;0;0;2;2;2;8;2;21;23;1;5;1;0.117647;6;5;5;0;0.117647;6;0;0;0;0;0;45;52;0;0;0;0;4;0;4;0;4;26;0;4;0;45;52;0;0;0;0;4;0;4;0;4;26;0;4;0;0;0;11;0;3;0;0;0;1;1;0;0;0;0;10;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
L32915;CollationAttributeFactory;org.apache.lucene.collation.CollationAttributeFactory;L32894;L103;D:\Descargas\lucene-4.9.0\analysis\common\src\java\org\apache\lucene\collation\CollationAttributeFactory.java;70;1;98;2;0;0;0;0;0;0;0;0;1;0;0;3;4;1;1;2;5;0.75;0.8;56;56;3;1;0.8;56;2;2;0;0;1;14;29;7;1;1;0;3;0;3;0;11;4;1;7;0;14;29;7;1;1;0;3;0;3;0;11;4;1;7;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
L32944;CollationKeyAnalyzer;org.apache.lucene.collation.CollationKeyAnalyzer;L32894;L103;D:\Descargas\lucene-4.9.0\analysis\common\src\java\org\apache\lucene\collation\CollationKeyAnalyzer.java;85;1;122;2;0.511905;1;2;1;0.289474;0.44;11;11;1;1;1;4;6;2;3;7;10;1;0.725275;66;66;3;0;0.725275;66;1;1;0;0;1;25;38;7;3;3;0;3;0;2;0;12;9;2;10;0;25;38;7;3;3;0;3;0;2;0;12;9;2;10;0;0;0;15;0;0;0;0;11;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
L32966;CollationKeyFilter;org.apache.lucene.collation.CollationKeyFilter;L32894;L103;D:\Descargas\lucene-4.9.0\analysis\common\src\java\org\apache\lucene\collation\CollationKeyFilter.java;77;1;108;2;0;0;0;0;0;0;0;0;1;1;1;3;5;3;3;8;10;0.666667;0.688312;53;51;2;1;0.688312;53;3;3;0;0;1;24;32;10;6;2;0;2;0;2;0;36;10;2;29;0;24;32;10;6;2;0;2;0;2;0;36;10;2;29;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
L32986;CollationKeyFilterFactory;org.apache.lucene.collation.CollationKeyFilterFactory;L32894;L103;D:\Descargas\lucene-4.9.0\analysis\common\src\java\org\apache\lucene\collation\CollationKeyFilterFactory.java;74;1;199;2;0.257019;2;7;2;0.15873;0.197917;20;19;1;5;2;34;8;1;1;5;12;0.2;0.344371;52;47;1;4;0.344371;52;2;4;0;0;3;99;126;14;13;7;1;7;0;4;0;41;59;1;24;1;99;126;14;13;7;1;7;0;4;0;41;59;1;24;1;0;7;32;0;16;0;7;16;15;0;1;0;0;0;11;0;0;1;0;1;0;0;0;0;0;0;0;0;3;0
L33075;TestCollationKeyAnalyzer;org.apache.lucene.collation.TestCollationKeyAnalyzer;L32894;L103;D:\Descargas\lucene-4.9.0\analysis\common\src\test\org\apache\lucene\collation\TestCollationKeyAnalyzer.java;29;1;90;2;0;0;0;0;0;0;0;0;2;1;1;7;6;0;0;6;11;0;0.148148;8;6;0;6;0.148148;8;2;2;0;0;1;46;62;58;6;7;0;5;0;5;0;116;15;28;101;2;46;62;58;6;7;0;5;0;5;0;116;15;28;101;2;0;0;23;0;7;0;0;0;0;1;0;0;0;7;13;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0
L33122;TestCollationKeyFilter;org.apache.lucene.collation.TestCollationKeyFilter;L32894;L103;D:\Descargas\lucene-4.9.0\analysis\common\src\test\org\apache\lucene\collation\TestCollationKeyFilter.java;32;1;102;2;0;0;0;0;0;0;0;0;2;0;0;5;4;0;0;6;10;0.2;0.211538;11;9;1;4;0.174603;11;2;2;0;0;1;41;58;58;6;7;0;4;0;4;0;115;8;28;100;2;52;71;63;9;8;0;6;0;5;0;126;11;30;108;2;0;0;30;0;8;0;0;0;1;1;0;0;0;7;18;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0
L33161;TestCollationKeyFilterFactory;org.apache.lucene.collation.TestCollationKeyFilterFactory;L32894;L103;D:\Descargas\lucene-4.9.0\analysis\common\src\test\org\apache\lucene\collation\TestCollationKeyFilterFactory.java;35;1;162;2;0.542056;2;4;4;0.445313;0.565217;57;52;1;0;0;6;8;0;0;12;18;0.833333;0.226891;27;23;5;1;0.226891;27;3;3;0;0;1;92;128;48;6;0;0;6;0;5;0;163;51;28;130;2;92;128;48;6;0;0;6;0;5;0;163;51;28;130;2;0;0;49;3;5;0;5;30;0;0;0;0;0;0;11;0;0;3;0;0;0;0;0;0;0;0;0;0;8;0
L33184;ICUCollationAttributeFactory;org.apache.lucene.collation.ICUCollationAttributeFactory;L32894;L103;D:\Descargas\lucene-4.9.0\analysis\icu\src\java\org\apache\lucene\collation\ICUCollationAttributeFactory.java;63;1;91;2;0;0;0;0;0;0;0;0;1;0;0;3;4;1;1;2;5;0.75;0.777778;49;49;3;1;0.777778;49;2;2;0;0;1;14;29;7;1;1;0;3;0;3;0;11;4;1;7;0;14;29;7;1;1;0;3;0;3;0;11;4;1;7;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
L33203;ICUCollationDocValuesField;org.apache.lucene.collation.ICUCollationDocValuesField;L32894;L103;D:\Descargas\lucene-4.9.0\analysis\icu\src\java\org\apache\lucene\collation\ICUCollationDocValuesField.java;37;1;77;2;0;0;0;0;0;0;0;0;1;1;1;4;3;1;2;1;4;0.5;0.4375;21;20;2;2;0.4375;21;2;2;0;0;1;27;41;9;0;4;0;3;0;3;1;41;11;0;40;13;27;41;9;0;4;0;3;0;3;1;41;11;0;40;13;0;0;5;1;1;0;0;0;0;0;0;0;0;1;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
L33228;ICUCollationKeyAnalyzer;org.apache.lucene.collation.ICUCollationKeyAnalyzer;L32894;L103;D:\Descargas\lucene-4.9.0\analysis\icu\src\java\org\apache\lucene\collation\ICUCollationKeyAnalyzer.java;78;1;114;2;0.511905;1;2;1;0.27027;0.416667;10;10;1;1;1;4;6;1;2;7;10;1;0.707317;58;58;3;0;0.707317;58;1;1;0;0;1;24;37;7;3;3;0;3;0;2;0;12;9;2;10;0;24;37;7;3;3;0;3;0;2;0;12;9;2;10;0;0;0;15;0;0;0;0;11;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
L33250;ICUCollationKeyFilter;org.apache.lucene.collation.ICUCollationKeyFilter;L32894;L103;D:\Descargas\lucene-4.9.0\analysis\icu\src\java\org\apache\lucene\collation\ICUCollationKeyFilter.java;74;1;114;2;0;0;0;0;0;0;0;0;1;2;2;5;5;3;3;8;10;0.666667;0.582278;46;45;2;1;0.582278;46;3;3;0;0;1;33;41;11;6;3;0;2;0;2;0;36;15;2;29;0;33;41;11;6;3;0;2;0;2;0;36;15;2;29;0;0;0;5;1;3;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0
L33266;ICUCollationKeyFilterFactory;org.apache.lucene.collation.ICUCollationKeyFilterFactory;L32894;L103;D:\Descargas\lucene-4.9.0\analysis\icu\src\java\org\apache\lucene\collation\ICUCollationKeyFilterFactory.java;73;1;224;2;0.422868;3;17;4;0.289474;0.355372;44;43;1;6;2;33;8;1;1;5;12;0.2;0.297143;52;46;1;4;0.297143;52;2;4;0;0;3;123;152;17;13;10;1;7;0;4;0;41;73;1;24;1;123;152;17;13;10;1;7;0;4;0;41;73;1;24;1;0;11;38;2;12;0;11;18;11;0;3;0;0;2;11;0;0;1;0;1;0;0;0;0;0;0;0;0;5;0
L33307;TestICUCollationDocValuesField;org.apache.lucene.collation.TestICUCollationDocValuesField;L32894;L103;D:\Descargas\lucene-4.9.0\analysis\icu\src\test\org\apache\lucene\collation\TestICUCollationDocValuesField.java;49;1;143;2;0.240672;2;3;2;0.263158;0.24359;25;19;1;1;1;9;24;0;0;32;35;0.333333;0.0714286;6;3;1;2;0.0714286;6;1;1;0;0;1;78;95;47;6;0;0;3;0;2;0;107;68;28;93;2;78;95;47;6;0;0;3;0;2;0;107;68;28;93;2;0;0;36;4;6;0;7;16;0;0;0;0;3;1;9;0;0;2;0;0;0;0;0;0;0;0;0;0;8;0
L33348;TestICUCollationKeyAnalyzer;org.apache.lucene.collation.TestICUCollationKeyAnalyzer;L32894;L103;D:\Descargas\lucene-4.9.0\analysis\icu\src\test\org\apache\lucene\collation\TestICUCollationKeyAnalyzer.java;31;1;94;2;0;0;0;0;0;0;0;0;2;1;1;6;6;0;0;6;11;0.166667;0.142857;8;6;1;5;0.142857;8;2;2;0;0;1;48;64;57;6;6;0;5;0;5;0;116;16;28;101;2;48;64;57;6;6;0;5;0;5;0;116;16;28;101;2;0;0;21;0;6;0;0;0;0;1;0;0;0;6;11;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0
L33375;TestICUCollationKeyFilter;org.apache.lucene.collation.TestICUCollationKeyFilter;L32894;L103;D:\Descargas\lucene-4.9.0\analysis\icu\src\test\org\apache\lucene\collation\TestICUCollationKeyFilter.java;31;1;98;2;0;0;0;0;0;0;0;0;2;0;0;4;4;0;0;6;10;0.4;0.191489;9;7;2;3;0.155172;9;2;2;0;0;1;38;55;57;6;6;0;4;0;4;0;115;8;28;100;2;49;68;62;9;7;0;6;0;5;0;126;11;30;108;2;0;0;28;0;7;0;0;0;0;1;0;0;0;7;16;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0
L33411;TestICUCollationKeyFilterFactory;org.apache.lucene.collation.TestICUCollationKeyFilterFactory;L32894;L103;D:\Descargas\lucene-4.9.0\analysis\icu\src\test\org\apache\lucene\collation\TestICUCollationKeyFilterFactory.java;44;1;319;2;0.374295;5;16;14;0.322464;0.399038;89;83;1;2;2;17;11;0;0;14;26;0.9;0.193277;46;39;9;1;0.181102;46;2;2;0;0;1;192;256;48;6;0;0;12;0;9;0;160;108;28;134;2;208;276;49;6;1;0;16;0;12;0;164;112;28;137;2;0;0;90;5;8;0;7;48;1;1;0;0;1;1;32;0;0;4;0;0;0;0;0;0;0;0;0;0;8;0
L38214;Constants;org.apache.lucene.benchmark.Constants;L33473;L103;D:\Descargas\lucene-4.9.0\benchmark\src\java\org\apache\lucene\benchmark\Constants.java;23;1;32;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.692308;18;18;1;0;0.692308;18;0;0;0;0;0;8;10;5;0;5;0;0;5;0;0;0;0;5;0;0;8;10;5;0;5;0;0;5;0;0;0;0;5;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0
L35202;BenchmarkTestCase;org.apache.lucene.benchmark.BenchmarkTestCase;L33473;L103;D:\Descargas\lucene-4.9.0\benchmark\src\test\org\apache\lucene\benchmark\BenchmarkTestCase.java;34;1;116;2;0;0;0;0;0;0;0;0;2;1;1;13;2;13;54;3;12;0.625;0.1;7;7;5;3;0.1;7;1;1;13;13;1;63;83;50;9;3;3;9;0;7;0;113;35;28;98;2;63;83;50;9;3;3;9;0;7;0;113;35;28;98;2;0;1;27;3;10;0;6;0;5;1;0;0;0;1;17;0;0;1;0;1;0;0;0;0;1;0;0;0;8;0
L38851;ClassificationResult<T extends Object>;org.apache.lucene.classification.ClassificationResult;L38831;L103;D:\Descargas\lucene-4.9.0\classification\src\java\org\apache\lucene\classification\ClassificationResult.java;23;1;53;2;0;0;0;0;0;0;0;0;0;0;0;3;0;4;4;0;3;1;0.548387;17;17;4;0;0.548387;17;0;0;0;0;0;14;31;2;2;2;2;3;0;3;0;3;4;0;3;0;14;31;2;2;2;2;3;0;3;0;3;4;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L38901;KNearestNeighborClassifier;org.apache.lucene.classification.KNearestNeighborClassifier;L38831;L103;D:\Descargas\lucene-4.9.0\classification\src\java\org\apache\lucene\classification\KNearestNeighborClassifier.java;43;1;158;2;0;0;0;0;0;0;0;0;1;2;2;16;17;1;3;21;28;1;0.274336;31;30;7;0;0.274336;31;1;1;0;0;1;82;116;8;0;8;0;7;0;6;0;7;44;0;6;0;82;116;8;0;8;0;7;0;6;0;7;44;0;6;0;0;0;8;1;0;0;1;0;0;0;0;0;1;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
